国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
1.152907396,0.5749277473,-0.3057348678,0.01867600425,-1.172039057,-0.29632622,0.8103303563,0.06381963028,-0.310417233,0.09158058088,0.08198071578,0.44670105
-0.3260832476,-0.7342975663,-2.040385987,-0.5031700348,-1.144382074,-0.764197074,-0.3663260313,0.4532802405,0.2310896426,0.6407979562,0.6691514456,-0.1981196286
0.08850566862,-0.7884332199,1.499388745,-0.3983111412,-1.274666027,0.123971435,-1.208242278,0.294039985,-0.7030631598,0.8887603852,0.07114249821,-0.1386799468
-1.262204882,0.0444831634,-0.3417311112,-0.6410984199,0.9900664065,-1.090292569,0.2705690894,-0.1445340226,2.063368944,-1.057136394,-0.187979984,-1.990284837
-0.1983180083,1.225715673,-1.325837017,0.6696362872,-0.7519383946,-0.6464441992,-0.0647527071,-0.4303824817,0.8034402466,-0.3092143248,1.514720457,-0.5329398244
-0.5091816042,-0.9234984254,-0.01996463477,-0.5283460596,0.0248528211,0.6073414736,0.1096658754,0.1663139526,-0.7554846694,0.03886203921,-0.7174502281,0.5738901675
-1.176225736,0.5438622164,-0.2250565964,-1.736149567,0.2556210375,0.1582152846,-0.1401237568,-2.061169053,1.373056577,0.163722334,-0.04762733803,-0.6085291229
-0.9282425353,-0.5119132772,-1.181520967,-0.006817511504,-0.8576087731,-0.2013508621,-0.7055045334,-1.452536115,-0.6848670869,0.1551601994,-1.738517129,0.3749970076
0.2783687859,-0.4764577395,-1.205424706,-0.3862778532,1.472020425,0.1576217717,0.7856189617,0.9554696253,0.0111936222,0.09617465142,0.5908436363,1.106952251
0.4745543991,-1.049024028,-2.794484308,-2.141599447,-1.992573649,-1.67700241,-0.8871813802,-0.5768960833,0.9613827825,0.3019810801,-1.722807992,1.00184395
-1.434048898,0.3194511264,-1.432826239,-0.3142441056,0.2199109812,-1.331896412,-1.781521611,-1.069125368,0.2059889504,-1.154541671,-1.006034456,0.08656927915
2.589584434,0.288841966,2.04991299,0.8640077222,-0.2461322774,1.666934958,-0.09180472524,-1.261158495,-0.1323693792,-1.863260413,-0.5568589648,0.1526575164
0.3544720559,-0.6223624952,0.5607248419,0.8461411415,0.8163249476,-0.06085575507,1.488028088,0.01123145557,0.2636993202,-1.370630932,-1.26255672,-0.7115944599
-0.5431838364,1.257651092,-0.3862609829,0.8942692913,1.965385704,0.4530328738,2.531143346,-0.03000306654,0.5131643008,0.05853423153,-1.506747997,1.26569506
0.01611384842,-1.050055682,1.075822228,1.026935047,1.13451861,1.050350656,-0.2472377796,0.1202691689,0.05277762768,-0.3553732645,-0.8152052175,1.677596624
-1.233909297,-1.400607666,0.60610177,1.095794015,-1.574437815,-2.323209122,-1.72896107,-2.398775516,0.01502773819,-0.3955711423,-1.042360847,-1.956680578
1.203008638,1.271107657,-0.3024649581,-0.03888214019,-0.3461497215,0.3709141997,-0.06825336212,1.339615315,1.211685801,-0.03577827662,-0.4725290543,1.472100668
-0.5533104529,1.503565783,0.3492560667,-0.7274633194,-0.1787517688,0.5755067958,1.953458012,0.3256852268,0.2127171565,-0.1289959928,-0.8590454361,0.4171371828
-0.6893035588,-0.1781805218,0.2899000129,-0.9804413264,-0.9577803679,-0.8117893292,-0.4359421402,1.004065867,1.081621957,-1.517940667,1.520273785,1.530912296
-0.2231650733,-1.833765259,0.5773576937,-0.7733101181,-2.737053281,-3.282150652,-2.272559122,-0.7754768686,-0.7851570385,-0.680546402,-0.4432629306,-2.280678835
0.2304435405,-0.5887314783,-0.9905712474,-0.5250723376,-0.07091554847,0.2694829258,2.293709236,1.163525057,1.072999579,2.960622418,-0.08486940225,1.170859402
0.8086667629,-0.3767502238,-0.9000019509,-0.3869203861,0.2542095932,-0.1923244088,0.3786925151,-0.5044961509,-0.2141505385,0.5725028094,0.9069378622,1.314296481
0.7805597869,-0.09566041229,-3.080833314,-0.726265251,-2.130938571,-1.489774575,-1.411353834,1.149937964,0.02627558553,1.373597351,2.43859839,-0.5403241726
-0.05894543405,-0.6578877869,-0.8353303152,-1.639815463,0.3574376506,-0.5277572131,-1.018258387,-0.9814738437,-2.478510198,0.1824179335,0.5362383609,-0.3885062479
-1.235605585,-2.17143205,2.120603265,2.564741719,1.393518645,-0.6820120168,1.374080479,-0.6500812653,-0.5969639549,-0.08473702001,-1.123208482,-0.9828522815
-1.921231095,-0.996955905,0.2797589757,-0.8612838386,0.2671168703,0.1032028634,0.2894037654,-0.7288403314,-2.109219802,-1.814229504,-0.648954187,-0.3813846569
-1.54130191,-0.323584762,-2.51678081,0.179017717,-1.068597198,-2.018884249,-1.49540089,-1.854387418,-2.098853329,-0.9360454466,-0.9154553095,-1.909650648
0.2116204033,1.095534697,1.326177084,1.05940761,-0.3744150217,-0.9256864045,-0.6837984914,-0.7053818008,0.6506446739,-1.086428033,1.643167061,-1.206084644
-0.8482701525,0.3931190763,0.5037415229,-1.779085756,0.09017323463,2.279697803,0.2767424546,0.7505073803,1.049112743,2.301590503,-1.350880277,0.4578276846
0.2556008586,0.1473130367,0.2711550601,0.6995229283,0.6422871888,0.5775752071,0.4014526917,0.8858441627,-0.5243399093,-1.103032591,0.3711624846,0.6336962137
0.006531889745,-0.1131833285,-0.0636080301,-0.7197578704,0.5317971654,0.9424350689,-0.5930676918,0.5054415574,0.8730929036,0.2472738241,-0.7333075652,0.5104686679
0.7716786313,1.207769914,-0.04309626243,0.6407085734,0.1998041164,-0.08532522755,1.533491455,-0.6052177832,-1.454313445,0.826643617,-0.04497902537,0.3060341705
-0.9234106632,-1.081524804,-0.1177438177,0.6536653816,0.6675558141,0.6273794339,1.496892551,-0.208427376,-0.6596861351,-0.9109728191,0.9934992043,-0.1909107433
0.7899804849,-0.2876387315,1.01206337,-1.428828839,0.7085558268,0.4114982047,0.9497346681,-0.6995784407,0.3179600028,1.475085843,0.7895548466,-0.1471890061
1.781762123,0.5664651856,0.03870908312,0.3828447139,-1.35601571,-0.3707473177,1.57685318,-0.3840636347,-0.4012933472,-0.4634240403,-0.2982218801,1.147139511
0.5850771745,0.9632433367,0.145476954,-0.8131915026,-1.748756764,-1.778685048,-2.626513883,-1.712455886,-2.073314759,-0.442411472,0.1793885717,-0.8830286608
1.351611509,0.1009055357,2.060757906,2.447899826,-0.841387873,0.8785291552,-0.9800703909,0.4721371323,-0.1653456101,0.6650298014,0.01511441195,2.051241726
1.437357929,-0.0162141074,-1.693196605,-0.5231078835,0.6431423867,0.3018577921,1.294877017,-0.7951285253,0.3472564858,-0.3380082497,-0.5494315167,-0.5930071889
0.4937436843,-0.8166333911,-2.196420216,-1.747930661,-2.45168397,-1.77209225,-1.286105749,-0.7659204435,0.8920974118,-0.1444825396,0.3902643681,-0.7093834916
0.6162843158,-0.6210145565,0.5344649033,-0.01189609824,-2.27894728,0.09843806435,-0.053136357,0.5741138028,0.6241111098,1.174122833,1.317033313,0.7006243665
0.06420927735,-0.3683469962,-2.318583963,0.09003896116,-2.420992781,-0.8572624072,1.571530547,0.1869259042,-1.597413907,1.148664326,0.2700912615,0.4022719277
1.589141756,-0.04152372183,0.5299407567,-0.2140647482,-0.08060801852,0.5126440637,0.1321411657,1.390967808,1.699114335,-0.572667029,-0.09873811283,-0.3706268159
1.126222501,-1.736040052,0.08090373632,1.391585573,-0.001894024493,-0.2225404852,-0.5265146863,-0.514331558,0.1079145596,-0.5226912895,-0.03838022848,0.6173058348
-0.3444877569,-0.2749118594,-1.013501656,-0.07789382971,0.4922149211,-0.2271463241,0.1646796784,-1.917017305,-1.869187545,-1.019065847,-1.118083572,-0.06952513106
1.074697651,0.924504279,1.168521105,1.277147854,0.247360994,1.218565533,1.324174873,0.7374585964,1.415508817,-0.3196851214,0.2595153011,0.8146793434
0.6513431103,0.5609159906,-0.1391285946,0.1630786199,0.9466196566,1.982447554,1.312272827,0.6470628078,-0.7604293556,0.9867653628,0.419213355,0.5253989243
-0.2365463665,0.2219316157,0.9848381806,1.685090319,-0.3763910233,-1.429093452,-1.095381465,-0.2370410112,-0.6882508212,0.4418780604,0.004809120883,-1.542914051
0.6801055979,1.319632588,-0.300318559,1.268612541,0.673120947,0.0873211277,-0.05543530139,2.850458103,1.772244609,0.4027462502,0.7723918731,0.5580295093
1.364026273,0.3154305999,-0.6021819837,0.3564898198,-1.140771165,-0.4980800881,0.8732877901,1.159221684,-0.5417945421,0.9283920036,-0.2556094094,-0.3809592449
-2.69810764,-2.850733327,0.5886529885,0.1859817664,-1.417969091,1.190375213,0.9045375654,1.533080693,0.3954595947,-1.063892755,-0.02892812714,-1.723012622
-1.005268914,-0.9581740217,0.880394332,1.329252984,0.7648551065,-0.4969422285,0.662755612,-1.531021906,-0.4002002065,0.6939747058,-1.114153917,-1.790636039
-0.9484753741,1.612211305,0.3564808477,-0.3684822021,2.695442977,0.1579644558,-0.4546202723,-1.494817637,-0.8834736024,-0.8986996438,-0.5922530287,-0.6850062835
0.001668444618,-0.4138900305,-0.1560696855,0.0550242515,0.4050080735,0.4372119861,-0.2245256326,-1.12587572,-0.72495309,0.7072612409,-1.435166791,0.7117056383
-2.448888317,0.2128666607,-0.8100500174,-0.3362583328,0.2601760265,0.000955689265,-0.4520730456,-0.8253529365,-1.377136501,1.015671195,-1.848251041,-1.123029489
-0.7663503429,-1.103896968,-0.05381027046,-1.053948497,-1.457324371,-1.589632919,-0.9160240596,-1.065009048,-0.9540339197,-0.04607276987,-1.50735102,0.7124831215
0.1620660331,-0.2525661339,0.4578897425,0.5803607294,1.966998954,0.5268920009,0.1123450874,-1.867462919,-1.449564068,1.202618558,-0.0893204597,1.357583844
1.047867048,0.2867043817,1.12383457,-0.9322437461,-0.4131799524,0.8909513239,-0.8160459607,0.8006361243,-0.3674518704,0.3916961474,0.2552401807,0.1094045602
-0.6598727665,0.07535464648,0.1794933768,0.4619263988,-0.2196695945,1.285770116,0.2226758497,0.02809274603,-0.3037027432,0.7914162826,1.146683702,-0.6154358503
-0.3060702584,1.335978177,-1.178916857,0.05038696379,-0.886717984,-1.207836058,-1.361665793,0.8510563976,-0.6677511576,-1.891352061,0.2199775042,-0.3294065638
0.4788065906,-0.4664746277,0.257122007,2.386611311,-0.04980311536,-0.00946114642,0.6295073787,0.2035668135,-0.4973987986,0.6699091889,-0.02597286297,-0.4984165365
1.69546754,0.7029803927,0.8664899446,-0.7248607441,-1.479024132,-1.06297853,0.6576775317,-0.5416004008,-0.3992971238,0.4760462769,-0.4271923559,0.2360053063
-0.2619646063,-0.8194924064,-0.7975353834,-0.2099550725,-0.4049049748,0.8575101093,1.243469926,-0.3826515922,0.08940483235,0.03045577615,1.110163332,-0.1982629633
-0.08589848375,-0.9552249258,-1.796229235,-1.357561695,-0.4121957421,1.006526972,0.5965110054,-0.8528047106,0.8648633249,-0.1293951247,0.0611613713,-1.017312634
-1.491313655,0.7885332563,2.072563155,2.820219123,1.369048072,0.914374622,1.749243254,-0.8044969249,-0.1907768634,-0.3540134164,1.087873275,-0.9531878786
-0.09076052413,1.810414657,-0.1447974652,0.2043182397,1.004249646,1.746018315,1.666088676,-0.836544698,-0.2985789223,-0.3993263492,0.1710887329,0.4191190274
0.2335639729,-2.469766874,-0.4438260258,-0.4589332388,0.5897538369,-1.454618093,-0.6907772749,-0.5221434702,-1.235612082,0.6884151234,-1.264943936,-0.7062260548
2.722489583,1.216974476,0.09487908972,-1.534621946,2.515482991,0.9696998066,1.490881939,0.442424516,1.498524559,0.6675221749,1.459465422,-1.552881699
-1.294347516,1.103976671,-2.281063067,-1.556763438,-0.5866019971,-0.7612712731,-0.1927423524,-0.02723147684,-0.07156684497,-0.2178037043,0.3529301649,-2.321778857
-0.5327475449,0.4493960236,-0.3767880912,-0.4100388461,-0.9827150144,-1.557931834,-1.532963628,-2.208774144,-0.9703659916,-1.662079181,-1.376357986,-0.7920159974
0.124757451,-0.8152620761,2.115247114,0.7675170242,-1.247215451,-0.7199652636,0.6982822249,0.3033639092,-2.363070759,-0.2184161463,0.4968855883,-1.076833509
0.7852112929,1.65432515,0.2898364368,0.8418817341,0.07826476161,-0.2420324889,1.464656975,1.493926944,1.503674667,0.9212145868,0.9024443345,0.8040819028
-0.738025229,-1.08620843,-1.890291323,-1.288627263,-0.03081895991,-0.01118254331,-0.9102180112,-0.8305894717,-0.8871414686,-0.1829470628,-1.638163518,-0.7814881036
-0.9391523696,-2.393278419,-0.2311211006,-0.5277485849,-0.1214329435,1.009240626,0.9820960796,0.3428637662,-1.140826783,0.1330651144,-1.564216901,-0.8405626539
-1.139705629,-0.1328179435,-1.074017999,1.136658606,-1.347825447,-1.972977029,0.3352565439,-1.094408112,1.880945757,-1.45219714,0.5716578223,0.0695651065
-0.7216577896,-1.347006134,0.9578018981,0.4130052968,2.363908636,-0.6291112559,-0.1737920927,1.407386478,-0.2830535377,-0.4991649479,0.5243271277,-1.332972053
0.7631753812,-0.5890853053,-0.4132796072,-2.785251095,-0.3811006775,-0.3492891011,-0.8649145258,-0.7632831646,-0.79196763,1.035891753,0.02303796594,0.3472770627
-0.900575736,-1.262519572,0.9690625145,1.015215221,0.5462002106,0.3636538501,-1.354215707,-0.4669180965,0.1408692471,-0.3736141655,-0.4875917873,0.05496034847
-2.004241482,-1.723211686,0.5214600535,-0.7728623009,-0.9241564268,-0.501584989,-0.37771925,0.1593128748,0.1585158923,-1.176476958,0.3462322301,-0.9737439731
-0.5454792694,1.752728588,0.1164601161,-1.332475443,-0.4040827174,1.110280325,-0.7419461756,0.6435165706,-0.7876588398,1.50800961,1.108622185,1.702488997
-3.416755687,-2.636773276,-0.4120956902,-0.2620246495,-0.9250278904,0.2471535572,0.6203074616,-0.2742409144,0.4704193152,0.5276523144,-0.5051343254,-0.3885497503
1.856357477,1.63423831,0.3323940769,1.04794503,0.3858704215,0.2848672188,0.5776576874,0.4764636508,-0.5225154196,-0.04221994358,1.54263564,0.8018365342
-0.2118735621,1.096502506,-0.5920578604,-0.8137033556,-1.793053701,-0.8070258741,-1.008557244,-0.5986923456,-1.277966057,-0.02144556143,-1.120824547,-0.09545173184
0.7993446096,1.143780715,0.3100036073,-0.2632036503,0.8210098122,0.3656543376,0.5425127363,0.6552063412,1.319718712,1.265629286,1.284010255,0.8316791864
-1.306874961,-1.12530607,-0.07340703808,-0.6999392453,-2.108614597,-0.8812562523,-2.878049965,1.107750475,-0.3596423747,-1.019762686,0.5144218329,-0.1629366216
1.541012262,0.8094382121,1.370294083,0.3874777098,1.286376255,1.818307639,-0.6286069673,1.648310563,1.607497676,0.3457147334,1.312871133,0.5798144658
1.168483881,0.7009190689,0.1686960124,-0.1596258132,0.8950497371,0.2150022287,0.1464109563,-0.09539410587,1.625974462,0.1317693992,0.5701448338,-0.1125957817
-0.06562845116,-0.6371439975,0.05171574733,-0.1667121437,0.6517073806,0.4088255766,-0.2255321078,-0.6171408424,-0.9950993544,-0.7081364664,-0.8696517311,1.026990062
1.335127007,-1.033388405,1.042829225,1.515002149,-0.1112679285,-0.373267466,0.17614497,1.51876623,-0.4952017289,0.3903972616,0.3066472169,0.7401813076
0.2754853243,-3.155251603,1.781755106,0.4611835697,0.3932635361,0.03568695536,1.622944941,-0.4102879856,0.1684342159,1.254269615,0.4007837761,0.4126173273
-0.3976481826,0.9192873354,-1.168345282,1.089566739,0.5556455242,-0.1471250682,1.200909845,0.2852342615,-0.1568013246,1.254667827,-0.6087662733,2.400284852
0.4268532745,0.3034674451,0.3622725292,1.210182363,-0.1841356249,0.5467343728,1.400266343,0.5874584471,-0.4617555642,-0.2777864417,1.11817345,0.6851731493
-0.9279467649,-1.45882348,0.5474929686,-1.125000908,2.324656565,-0.9633305165,0.2247105416,-0.7900862407,0.8094943833,-0.4510340093,-0.454604697,-0.7636207572
1.747224274,0.05626094649,1.025172512,0.2394874245,1.295131397,1.419285676,-0.4203309175,-0.919096262,-0.1676903074,-0.9213057769,-1.708461496,-1.705105216
-0.6916039906,0.1528757893,0.05304252096,-0.5406352565,0.1699978703,0.3545441026,0.5306004939,-1.134657636,-1.569225845,0.2413633687,-1.020358743,-0.5869991525
0.8593835571,0.9184896418,-2.47321535,-0.02495313661,0.5706040672,-0.105063033,-1.584140107,2.133492624,1.028916702,0.9006815402,0.7915622314,0.7437373062
1.211322319,0.49447348,1.74298482,0.6137893264,-0.3558713359,-1.241204046,-0.3594457433,0.1727051825,0.2449847557,-0.272390091,0.5528154186,-1.528263707
-0.548771643,1.744092999,-1.973390948,0.1764124837,-0.455324716,1.159751752,-0.2041380286,-0.4343880512,-1.105556766,1.249738759,-0.2970387446,0.2384623012
1.176020579,-0.503319807,0.7118402352,1.414019001,-0.6751188398,1.573543082,-0.9240278746,-0.126523722,0.5393070932,1.577699259,-1.254025695,0.9059812432
1.087468639,0.7894847647,0.3223848,-0.02950499346,0.4962648874,0.5340562014,0.04704269011,-1.337007699,0.3069287087,-0.9394372076,0.1650540206,-0.4423775224
0.4318850798,1.190644211,-0.2993844471,0.3066946884,0.03481837532,0.9202468896,0.7860866831,0.1813795128,0.6492668206,0.02612631135,0.4214837266,0.7282519213
-0.829033922,-0.6803898212,-0.3033715852,0.4541576228,-1.235969985,0.5121503077,-1.079973791,0.07180360046,-0.1402187257,-1.55149409,-0.05935433146,-1.160683852
1.297386469,0.5597605676,-1.322714826,0.7418751595,1.125462727,0.0594925853,-0.9742634526,-1.296683268,0.01734632225,-0.9042045009,-0.4558229016,-0.4631382042
0.01374566443,-1.080281615,0.6508923073,0.07417775729,0.1344113568,0.4403127662,0.9163843839,-0.07363774735,0.6473319018,1.206027552,-0.564977513,1.075102448
0.2130598195,0.5215595458,0.4270207283,1.038876553,0.5170655437,-0.2687074082,0.8307925308,1.298498115,-1.380576624,0.9694089023,-1.066911892,-0.1641178786
-0.652976389,-0.8595926838,-1.376357453,-1.170893556,-2.015778228,-0.7591693871,1.373804011,-1.147364622,-1.520344289,-1.027961821,-1.915673708,0.09522202613
-0.2818703052,-0.845756993,0.4909327433,-0.06411858654,0.6886738314,0.8937107325,-0.1117491828,1.001385515,2.362122727,1.970707392,0.1387259023,-0.1492723691
0.3248672215,-1.348878778,0.9784662563,1.569796906,0.6412932944,0.8827668325,0.3770274322,1.051735005,2.146196173,-1.910795347,0.7036748775,-0.5855500421
0.7476493597,0.1104439799,0.2650612336,0.109187963,1.008775896,-0.7596708162,-0.2278468894,0.6585747704,-0.5137902312,0.6037285219,0.7257986981,-1.132635509
1.230685884,-0.2660214338,-0.5915075909,0.3952614584,0.7888778211,0.6634559298,-0.7058347177,-2.123647549,-0.3866836803,-0.4643205033,-1.835348012,-0.05995273352
-0.5567552024,-0.5098771433,0.3634016899,-0.1664360888,-0.07747100307,-1.475087139,-0.3175259661,-0.4153291854,-0.01820650886,0.2508072913,0.4431870486,-0.3879690212
0.0741811033,1.57569435,0.04798785065,0.7706579283,0.0727356294,1.138698702,-0.7961566628,0.1424844892,-0.8392851177,-1.272619306,-0.1526478328,0.9795108992
-0.3732089861,0.5615990941,0.152066264,0.1330324629,-0.1018075949,-2.203653796,-2.223141666,-0.9581439494,0.9775342555,-0.8560363335,-0.2279728182,-0.697544709
-0.9275049251,-1.606462999,-1.537688303,-2.006237522,-0.3650299247,-1.453059207,-0.1211135153,-2.272548568,-2.686565539,-0.4866980549,-0.5792361678,0.560015635
0.3313926614,1.003575028,-2.986714695,0.4391366469,-1.464875044,-1.56250873,-1.537291714,0.6586736147,0.3937924854,-0.9763089794,-0.8639843187,-1.075154413
-0.6617177838,-1.860358062,-0.8663002194,-1.529877691,-0.8075315097,-0.9070466021,-0.8976812624,1.2705256,-0.1010861723,-0.08701886025,0.3532228124,0.0002279245497
0.2962350147,0.2180901344,0.02464112405,-1.727738333,-1.451987782,2.084522136,-0.3267432949,-0.1295077389,1.865234105,0.04001129095,2.140588755,-0.5010366933
-0.3692636162,1.238028198,1.171264639,1.335522271,1.9641336,2.072952491,1.673558653,0.6946380506,-0.9206785025,-0.3212251695,-0.05396711178,0.6971140116
-0.6093175671,1.67557179,-0.06438654901,-0.6700533102,0.05808948751,-0.0913928913,0.5351716806,-0.9628771274,-2.19608398,-2.09030411,-0.4870985082,0.2672405428
-0.4510472382,-0.4331080167,-1.499598725,-0.04774684498,-1.376837243,-0.8968707661,-1.171813612,-0.4373853419,0.8128348573,-0.4482494183,0.01290483861,0.1478371416
-0.1893699464,-1.426562917,0.490003593,1.035948637,-0.5864077638,-0.6052739995,1.442835289,1.700554381,1.12047203,-0.4267196437,1.589570124,-0.4141807461
-1.607532767,-0.3221778325,0.322561693,-1.389195215,0.6812666653,0.4370536078,-0.5437315892,0.1062501935,-1.079753885,-0.8052110813,-1.041433483,0.2170108839
1.394614263,-1.437196002,-1.685025538,-1.089354386,0.05077089985,0.05308310411,0.4528662698,0.6315957519,-0.8901485695,0.7165081799,-1.539714123,-1.76085711
0.374213023,0.5207458452,-0.9290582355,0.982809363,-0.0622497427,-0.02048158259,1.521027972,-0.181392115,1.531232255,0.6506421996,0.06491228668,-0.8435164406
0.2333857867,-0.08987238825,-0.465598535,-0.6814404627,0.9687686443,0.7960902354,0.7406403016,-0.5501741884,0.009791656644,1.625575221,-0.8762677873,1.164423504
1.106701494,-0.1092399795,-2.009311853,-2.15503647,0.9774760315,0.4367492652,-0.07446507474,-0.8088544803,-0.9725871635,-1.352579579,-2.32896824,-0.4682086303
-0.5854629612,0.4300903299,-0.1395700303,-0.02246804733,2.131833275,0.8937659516,1.154302033,-0.8928212832,0.02540104081,0.8398200406,-0.3329099154,-0.3448838399
0.06055229236,0.01766889287,-0.5258060741,-0.04027064385,-0.8377741609,-0.2158290989,-0.763439747,1.854253059,0.2865181668,-0.6039502288,-0.3058046668,0.400806753
0.5351829932,1.530541534,1.487236092,0.3957459458,-0.08466099396,0.1733611437,0.1845111556,-0.3776008441,0.1788392893,0.2138391859,-0.7801204168,0.9115274618
-0.1404754475,0.6753948046,-0.835584824,0.2670988354,-1.171942223,0.9906867399,-0.5493639612,-0.7884142731,-0.2793350882,0.9537615226,0.5638519512,0.9768042666
2.098072471,1.18134365,0.3367628097,0.02441410267,0.06071413932,0.1005605763,-0.7508344716,0.1013028932,1.384918317,0.8003372898,0.2995646479,0.3463016546
-0.5249283336,-0.3779057765,1.986060533,2.166036023,1.81959964,1.356731847,0.2315155537,-1.505894397,-1.400013991,0.8909030488,-0.9510381092,-0.1495557891
0.1831800689,-1.656544777,1.092888715,-0.09680369098,1.160301844,0.0740575071,-0.6905995878,0.4080942681,1.246423364,0.8167487765,1.478657267,-0.9053659239
0.4755737394,-0.01365049144,0.371086399,0.3595930822,-0.04800563635,0.652048126,-1.024355081,-0.3191122992,-0.5546666776,-1.197784348,-1.361062974,-1.38620499
-0.7202061738,0.792460429,-0.8428622842,-0.6352735821,-1.210503151,0.9380141963,0.3827544318,0.6871981837,0.6334875288,2.124121874,0.1808920305,2.961954331
-1.500192076,-0.6859900379,-0.03568006543,-0.2107076556,-0.36551726,-0.1397719263,0.8398842936,-0.06708283228,-1.10485257,-2.147623419,-0.1962328274,-1.321061097
-0.6938652198,0.1050527863,-0.1175318615,-0.8883208986,0.2291325861,-0.6021619699,-0.8059083059,-0.9569844274,0.499760964,-0.409419682,-1.635567667,-1.923833962
-1.097859936,0.3186359343,0.8220495523,0.3431022204,0.7753107024,-0.7401572131,-0.3482566935,-0.5248062616,-1.176599401,0.06055308242,-1.027818876,0.761183048
-0.6434534711,-2.572453026,-0.7161302542,-0.1947947296,-0.9977080177,-0.4245901164,0.1733638647,-0.4971685973,-0.8383527728,-0.8997732052,-0.8081503321,0.07180715192
0.7096452445,-1.474796198,-0.7621215226,-0.4739677466,-1.739882452,-2.291466222,-1.505552311,2.086228267,0.6261233825,0.06444351574,1.056593942,-0.543254931
-2.682431404,0.6943616114,0.1628751579,0.7037251968,0.03733814969,-1.218566195,-0.6795475373,-0.4239800006,-0.3529041576,-0.583556779,0.4302643753,-0.5129147223
-2.492383799,-3.062528335,0.2413770829,-0.0856938939,-0.7710142476,-0.3185834777,-0.3627523548,-0.7082913996,-1.401267704,0.03321602768,0.3851278894,-1.197055483
0.5407533656,0.2674382133,-0.3213962779,0.0008548172501,0.6176268036,-0.2696759082,-1.900721508,-0.8172374993,-1.637601143,-1.396925989,-1.021758941,-1.147670207
-0.5357695484,-0.5116903102,0.2004562467,-1.493957839,0.3894483158,0.6843386235,-1.447176587,-1.082783294,-2.2955723,1.098626559,-1.515551828,-1.274874242
1.884100906,0.007137219995,-0.09937683909,1.039359581,-1.120765707,-0.9536261482,0.4043309581,2.005047866,0.4296997756,-1.711783779,2.021745642,1.294955028
-0.3162265312,-2.10620675,-0.2161651277,-0.5036702209,-0.2349041966,-0.7634403735,-0.7270220581,-0.1202373655,-0.6025238986,-1.407368981,-0.6029584324,-0.1252358917
-1.11663206,-0.8428544058,0.8224508436,0.6695555262,0.4994044015,0.7210161399,0.9659626049,-0.880963876,-1.108540428,0.12495314,0.09171823231,-0.6812788258
0.1260772197,-1.373247645,-1.2563683,0.8987095644,-0.3434243053,-0.4428238192,-0.8098862078,0.4960689384,1.301134967,0.4738057362,0.5095760261,-0.2666426749
-1.750244101,-1.312095248,-0.4333230317,-2.403732513,-0.7665005949,-0.1257272986,0.3274196032,0.669398336,-0.5155683131,0.3833020845,0.4377582301,-0.9141132668
-0.8581852607,-1.000481861,1.191155377,-1.145691392,-1.675485311,-0.07734454608,-0.0979774649,-0.6359834934,-0.2682149816,0.972709707,-0.7572202551,-0.2375969673
0.5879531812,-0.6979931604,0.08131569376,2.474919241,2.346224834,0.443935991,2.7252122,1.404502786,-1.043615886,1.433322183,-0.05322514295,-0.4514400436
1.494311709,0.007479005912,-1.666016113,-1.838179762,-1.390752642,0.514406894,-0.3253270215,-1.309671474,-0.8633884863,-1.021164082,-0.1843072307,0.4063453883
-2.459554029,0.8886892378,-0.1993784514,-1.418329149,-0.42495908,-0.5781820126,-0.8393290162,-0.48222766,0.006657566962,-0.2069372491,-2.232462974,-0.3780406341
-1.581353951,-1.705114515,0.35542808,2.0400518,0.1926842051,-1.279961674,-1.628883944,1.209040713,-1.226495017,0.1978036235,-0.2054890788,-0.8459760064
-0.7754439686,-0.3135159639,-0.3951066437,-1.374144288,-0.0322964368,-2.085910429,-2.444160833,0.234642613,1.506471361,0.7545072113,-0.2527849818,-0.2467561486
0.3721556037,0.9048077397,-1.268102326,0.2238666075,0.350927878,0.7635343259,1.130084532,0.1016712891,-0.7322729375,1.724895393,-0.4701987236,-1.000245534
-0.4117277237,-0.9392370615,-1.323682912,-0.9379340246,-0.8851685203,0.3859366155,-0.570938305,-2.234062099,-1.436021552,-0.2401466584,-0.03851764702,-1.513519106
0.6731049033,-0.3820213172,-1.036833322,-0.03989151978,1.296848603,0.1991741809,0.7821724817,0.3222179913,-0.4301310752,1.07396458,-0.6894975332,-2.394281397
0.3575945008,-0.1371500063,1.755746278,1.17907104,-0.4155466679,-0.5484362298,-2.384420307,0.5539307038,-0.1942676887,-0.02343638022,0.2145021892,0.001292737526
0.7867987054,-1.982613419,0.4581956794,1.210274794,0.8654546415,-0.3498051309,1.291232089,-0.1711330928,-0.5936306109,-0.6240024202,-0.9258546083,-1.152763106
-0.291959815,-1.028327093,-2.184118145,-1.229478139,0.01795622961,0.1102422802,-0.2329525938,-0.1983704315,-2.049844983,0.3284917677,0.5223739432,0.2548112961
0.585400134,0.3815918235,0.2322711609,0.7768443315,-0.8123885284,-0.9270096413,-1.007075722,-0.1459221975,0.6238533858,-0.08050456767,0.5672417829,0.1124556495
0.4255779478,-0.1438871725,2.35599152,2.773876528,0.2338731821,0.4230139091,0.4953819233,-1.696807811,-0.2893482445,-0.8007133746,-1.78258084,0.7599489184
